REF_DATE,GEO,DGUID,Age at time of death,Sex,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2014-04-26,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2165,,,,0
2014-04-26,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1795,,,,0
2014-05-03,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,235,,,,0
2014-05-03,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,780,,,,0
2014-05-03,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2160,,,,0
2014-05-03,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1820,,,,0
2014-05-10,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,245,,,,0
2014-05-10,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,700,,,,0
2014-05-10,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2190,,,,0
2014-05-10,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1795,,,,0
2014-05-17,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,240,,,,0
2014-05-17,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,775,,,,0
2014-05-17,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2145,,,,0
2014-05-17,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1695,,,,0
2014-05-24,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,235,,,,0
2014-05-24,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,755,,,,0
2014-05-24,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2080,,,,0
2014-05-24,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1655,,,,0
2014-05-31,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,220,,,,0
2014-05-31,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,760,,,,0
2014-05-31,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2020,,,,0
2014-05-31,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1655,,,,0
2014-06-07,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,215,,,,0
2014-06-07,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,795,,,,0
2014-06-07,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2045,,,,0
2014-06-07,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1590,,,,0
2014-06-14,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,215,,,,0
2014-06-14,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,740,,,,0
2014-06-14,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2125,,,,0
2014-06-14,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1590,,,,0
2014-06-21,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,240,,,,0
2014-06-21,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,795,,,,0
2014-06-21,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,1940,,,,0
2014-06-21,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1645,,,,0
2014-06-28,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,230,,,,0
2014-06-28,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,725,,,,0
2014-06-28,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2105,,,,0
2014-06-28,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1610,,,,0
2014-07-05,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,265,,,,0
2014-07-05,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,740,,,,0
2014-07-05,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2015,,,,0
2014-07-05,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1630,,,,0
2014-07-12,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,240,,,,0
2014-07-12,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,825,,,,0
2014-07-12,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,1970,,,,0
2014-07-12,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1495,,,,0
2014-07-19,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,235,,,,0
2014-07-19,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,770,,,,0
2014-07-19,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,1935,,,,0
2014-07-19,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1565,,,,0
2014-07-26,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,240,,,,0
2014-07-26,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,750,,,,0
2014-07-26,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2010,,,,0
2014-07-26,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1510,,,,0
2014-08-02,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,225,,,,0
2014-08-02,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,750,,,,0
2014-08-02,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,1970,,,,0
2014-08-02,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1570,,,,0
2014-08-09,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,250,,,,0
2014-08-09,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,775,,,,0
2014-08-09,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,1975,,,,0
2014-08-09,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1605,,,,0
2014-08-16,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,245,,,,0
2014-08-16,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,760,,,,0
2014-08-16,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,1985,,,,0
2014-08-16,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1490,,,,0
2014-08-23,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,240,,,,0
2014-08-23,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,770,,,,0
2014-08-23,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2015,,,,0
2014-08-23,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1600,,,,0
2014-08-30,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,260,,,,0
2014-08-30,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,810,,,,0
2014-08-30,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,1965,,,,0
2014-08-30,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1630,,,,0
2014-09-06,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,270,,,,0
2014-09-06,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,825,,,,0
2014-09-06,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,1980,,,,0
2014-09-06,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1660,,,,0
2014-09-13,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,210,,,,0
2014-09-13,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,765,,,,0
2014-09-13,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,1970,,,,0
2014-09-13,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1630,,,,0
2014-09-20,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,235,,,,0
2014-09-20,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,780,,,,0
2014-09-20,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2100,,,,0
2014-09-20,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1750,,,,0
2014-09-27,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,235,,,,0
2014-09-27,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,805,,,,0
2014-09-27,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2090,,,,0
2014-09-27,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1750,,,,0
2014-10-04,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,280,,,,0
2014-10-04,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,810,,,,0
2014-10-04,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2135,,,,0
2014-10-04,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1640,,,,0
2014-10-11,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,220,,,,0
2014-10-11,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,825,,,,0
2014-10-11,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2070,,,,0
2014-10-11,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1685,,,,0
2014-10-18,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,265,,,,0
2014-10-18,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,865,,,,0
2014-10-18,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2125,,,,0
2014-10-18,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1825,,,,0
2014-10-25,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,220,,,,0
2014-10-25,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,770,,,,0
2014-10-25,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2195,,,,0
2014-10-25,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1745,,,,0
2014-11-01,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,260,,,,0
2014-11-01,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,720,,,,0
2014-11-01,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2100,,,,0
2014-11-01,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1775,,,,0
2014-11-08,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,230,,,,0
2014-11-08,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,795,,,,0
2014-11-08,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2180,,,,0
2014-11-08,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1850,,,,0
2014-11-15,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,210,,,,0
2014-11-15,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,795,,,,0
2014-11-15,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2125,,,,0
2014-11-15,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1915,,,,0
2014-11-22,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,230,,,,0
2014-11-22,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,785,,,,0
2014-11-22,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2265,,,,0
2014-11-22,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1875,,,,0
2014-11-29,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,225,,,,0
2014-11-29,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,830,,,,0
2014-11-29,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2300,,,,0
2014-11-29,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1955,,,,0
2014-12-06,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,210,,,,0
2014-12-06,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,835,,,,0
2014-12-06,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2280,,,,0
2014-12-06,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1955,,,,0
2014-12-13,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,215,,,,0
2014-12-13,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,805,,,,0
2014-12-13,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2310,,,,0
2014-12-13,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1955,,,,0
2014-12-20,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,230,,,,0
2014-12-20,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,845,,,,0
2014-12-20,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2405,,,,0
2014-12-20,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2080,,,,0
2014-12-27,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,260,,,,0
2014-12-27,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,835,,,,0
2014-12-27,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2465,,,,0
2014-12-27,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2305,,,,0
2015-01-03,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,295,,,,0
2015-01-03,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,875,,,,0
2015-01-03,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2585,,,,0
2015-01-03,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2480,,,,0
2015-01-10,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,230,,,,0
2015-01-10,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,875,,,,0
2015-01-10,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2595,,,,0
2015-01-10,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2555,,,,0
2015-01-17,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,235,,,,0
2015-01-17,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,835,,,,0
2015-01-17,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2605,,,,0
2015-01-17,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2515,,,,0
2015-01-24,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,225,,,,0
2015-01-24,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,835,,,,0
2015-01-24,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2590,,,,0
2015-01-24,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2395,,,,0
2015-01-31,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,235,,,,0
2015-01-31,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,820,,,,0
2015-01-31,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2430,,,,0
